,name,geometry,maxspeed
6526,,"LINESTRING (-8.636156400000001 40.6571862, -8.636053199999999 40.6570916, -8.635312900000001 40.6566887, -8.634779099999999 40.6563713, -8.6346048 40.6563225)",50
6527,Rua do Facho,"LINESTRING (-8.636156400000001 40.6571862, -8.6360425 40.657466, -8.6358601 40.6576532)",50
6528,"['Rua dos Lares', 'Rua das Marinhas Baixas']","LINESTRING (-8.5977712 40.6854447, -8.5975904 40.6855032, -8.597472399999999 40.6854829, -8.5973758 40.6854788, -8.597306100000001 40.6854992, -8.5963888 40.6860483, -8.5970432 40.6871954, -8.5970502 40.6873624, -8.5969912 40.6875414, -8.596667699999999 40.6879398, -8.5966693 40.6880254, -8.597130699999999 40.6885258, -8.597533 40.688359, -8.598008800000001 40.6882002, -8.5981215 40.6881554, -8.598555899999999 40.6879034)",50
6529,Rua Marquês de Pombal,"LINESTRING (-8.5977712 40.6854447, -8.5979122 40.6857801, -8.5981106 40.686195, -8.598239400000001 40.6864838, -8.598313299999999 40.686624, -8.598395 40.6867401, -8.598539799999999 40.6869638, -8.598572000000001 40.6871265, -8.5985666 40.6872933, -8.598555899999999 40.6875089, -8.598555899999999 40.6879034)",50
6530,"['Rua Tenente Coronel José Afonso Lucas', 'Rua Marquês de Pombal']","LINESTRING (-8.5977712 40.6854447, -8.5977566 40.6854099, -8.597751199999999 40.6853204, -8.597815600000001 40.685235, -8.5979014 40.6852269, -8.5980624 40.6852838)",50
6531,,"LINESTRING (-8.6347782 40.6316134, -8.634813100000001 40.6316883, -8.634824 40.6317528, -8.6348091 40.6320744, -8.6347659 40.6321406)",50
6532,Rua Nossa Senhora da Vitória,"LINESTRING (-8.6347782 40.6316134, -8.6347076 40.6315515, -8.634429799999999 40.6313368, -8.634162 40.6311299, -8.634033799999999 40.631063, -8.633933799999999 40.6310221, -8.633803199999999 40.6309825)",40
6533,Rua Nossa Senhora da Vitória,"LINESTRING (-8.6347782 40.6316134, -8.6348653 40.6316465, -8.635033 40.6317049, -8.635152 40.6317253, -8.6352821 40.6317276, -8.6354068 40.6317162, -8.6358946 40.6316555, -8.636055900000001 40.6316377)",40
6534,Rua da Repúbica,"LINESTRING (-8.6077216 40.668442, -8.6078679 40.6682861)",50
6535,Rua da Repúbica,"LINESTRING (-8.6077216 40.668442, -8.6076575 40.668513, -8.607619100000001 40.6685555)",50
6536,Travessa da Rua das Flores,"LINESTRING (-8.621688600000001 40.6636614, -8.6218679 40.6637407, -8.622025499999999 40.6637896, -8.6222963 40.6638409, -8.6224332 40.6637692, -8.6227444 40.6636227, -8.6230984 40.6634681, -8.623220399999999 40.6633944)",50
6537,,"LINESTRING (-8.6180731 40.6703835, -8.618066499999999 40.6703533, -8.618048999999999 40.6703257)",50
6538,Beco da Rua das Flores,"LINESTRING (-8.622621000000001 40.6639214, -8.622787300000001 40.6638669, -8.622937500000001 40.6637692, -8.6230972 40.6635999, -8.623220399999999 40.6633944)",50
6539,,"LINESTRING (-8.615250100000001 40.6588438, -8.615069699999999 40.6587953)",50
6540,,"LINESTRING (-8.615250100000001 40.6588438, -8.6152148 40.6586394)",50
6541,Rua da Mêlhera,"LINESTRING (-8.602683799999999 40.6865514, -8.602638300000001 40.6864917, -8.6024881 40.6862639, -8.602343299999999 40.686089, -8.602118000000001 40.6859344, -8.6015084 40.6856736)",50
6542,Rua Doutor Tomás de Aquino,"LINESTRING (-8.602683799999999 40.6865514, -8.602649 40.6866015, -8.6020691 40.6871995, -8.601330000000001 40.6879616, -8.6012377 40.6880306)",50
6543,Rua Doutor Tomás de Aquino,"LINESTRING (-8.602683799999999 40.6865514, -8.602854499999999 40.6863048, -8.6030315 40.6861299, -8.603289999999999 40.6855525, -8.6034667 40.6852971, -8.603756600000001 40.6851311, -8.6041674 40.6847428)",50
6544,,"LINESTRING (-8.5871438 40.6435293, -8.5872271 40.6435126, -8.5872952 40.6434732)",50
6545,Rua da Encosta da Fonte,"LINESTRING (-8.5871438 40.6435293, -8.587222499999999 40.6435741, -8.587327200000001 40.6436561)",50
6546,Rua São João da Cruz,"LINESTRING (-8.6486292 40.6439722, -8.6485032 40.6439975, -8.648412199999999 40.6440158, -8.648354599999999 40.6440329, -8.648325399999999 40.6440568)",50
6547,Rua Doutor Alberto Souto,"LINESTRING (-8.6486292 40.6439722, -8.648597799999999 40.6438879, -8.6485352 40.6437199)",50
6548,,"LINESTRING (-8.586964999999999 40.6432511, -8.586921200000001 40.6433082)",50
6549,,"LINESTRING (-8.6355906 40.6305183, -8.6356179 40.6305164, -8.6356398 40.6305082, -8.635650999999999 40.6305004, -8.6356637 40.6304846)",50
6550,"['Rua Direita', 'Rua Nossa Senhora da Vitória']","LINESTRING (-8.6355906 40.6305183, -8.635564199999999 40.6306403, -8.635463100000001 40.6309294, -8.6355001 40.6310798, -8.6356053 40.6312204, -8.635662699999999 40.6312899)",40
6551,Rua do Sport Clube Beira-Mar,"LINESTRING (-8.6539015 40.6337421, -8.653416500000001 40.633942)",50
6552,Rua do Sport Clube Beira-Mar,"LINESTRING (-8.6539015 40.6337421, -8.653818100000001 40.6336846, -8.6537413 40.6335905, -8.653542099999999 40.6332991, -8.6533382 40.6329977, -8.653048399999999 40.6325988)",50
6553,Rua Doutor Girão Pereira,"LINESTRING (-8.635153799999999 40.624701, -8.636340000000001 40.6241978)",50
6554,Rua Brejeira,"LINESTRING (-8.635153799999999 40.624701, -8.635222300000001 40.6249132, -8.635350600000001 40.6250932, -8.635416899999999 40.6252057, -8.635469499999999 40.6253319)",50
6555,Rua Brejeira,"LINESTRING (-8.635153799999999 40.624701, -8.6351253 40.6246127, -8.635050100000001 40.6241079, -8.635050100000001 40.623888, -8.634835600000001 40.6235378, -8.634578100000001 40.6232121, -8.6344197 40.6230557, -8.6342883 40.6229429)",50
6556,Rua José Estevão,"LINESTRING (-8.5698244 40.6202533, -8.5699764 40.620281)",50
6557,Rua José Estevão,"LINESTRING (-8.5698244 40.6202533, -8.569626400000001 40.6202422, -8.5694234 40.6202549, -8.5692121 40.6203354, -8.5689265 40.6204894, -8.5686965 40.6206715, -8.568567099999999 40.6208353, -8.5684907 40.6209421, -8.5682533 40.6212318, -8.5679906 40.6214914, -8.5677342 40.6216278, -8.566807900000001 40.6220606)",50
6558,Rua da Covilhã,"LINESTRING (-8.5698244 40.6202533, -8.5698326 40.6203039, -8.5698556 40.6203718, -8.569898999999999 40.6204239)",50
6559,Travessa do Monte,"LINESTRING (-8.5731921 40.6209431, -8.573829 40.621491)",50
6560,Rua do Monte Sul,"LINESTRING (-8.5731921 40.6209431, -8.5733792 40.6208888, -8.574038399999999 40.6205681)",50
6561,"['Rua do Monte Sul', 'Rua José Estevão']","LINESTRING (-8.5731921 40.6209431, -8.572981199999999 40.6209329, -8.572284700000001 40.6207835, -8.5719551 40.6207115, -8.5699764 40.620281)",50
6562,Rua do Crasto,"LINESTRING (-8.656512299999999 40.6211796, -8.6561757 40.6203726)",50
6563,Beco do Crasto,"LINESTRING (-8.656512299999999 40.6211796, -8.6565666 40.6214185, -8.656628299999999 40.6215813, -8.656742100000001 40.6218011, -8.6568892 40.6219696)",40
6564,Rua do Crasto,"LINESTRING (-8.656512299999999 40.6211796, -8.656921499999999 40.6212506, -8.657203300000001 40.6213429, -8.6577486 40.6216001, -8.6584117 40.6219455, -8.658817000000001 40.6223747, -8.6592675 40.6229057, -8.660016199999999 40.6239421, -8.660284300000001 40.6243593)",50
6565,Rua do Monte Norte,"LINESTRING (-8.573829 40.621491, -8.573498300000001 40.6218091)",50
6566,Travessa do Monte,"LINESTRING (-8.573829 40.621491, -8.5731921 40.6209431)",50
6567,Rua do Monte Norte,"LINESTRING (-8.573829 40.621491, -8.573956300000001 40.6213787, -8.574432699999999 40.6209585)",50
6568,Travessa do Crasto,"LINESTRING (-8.660284300000001 40.6243593, -8.6612122 40.623998, -8.661494899999999 40.623898)",50
6569,Rua do Crasto,"LINESTRING (-8.660284300000001 40.6243593, -8.660016199999999 40.6239421, -8.6592675 40.6229057, -8.658817000000001 40.6223747, -8.6584117 40.6219455, -8.6577486 40.6216001, -8.657203300000001 40.6213429, -8.656921499999999 40.6212506, -8.656512299999999 40.6211796)",50
6570,"['Rua do Crasto', 'Estrada de Santiago']","LINESTRING (-8.660284300000001 40.6243593, -8.660579 40.6247508, -8.660736399999999 40.6249599, -8.6613167 40.6254576, -8.6618748 40.625884, -8.6622488 40.6263217, -8.662283800000001 40.6264167, -8.6622506 40.6268361, -8.6621788 40.6269033, -8.6620148 40.6269452, -8.661559799999999 40.6269871, -8.6611969 40.6270514, -8.6610698 40.6271102, -8.6610458 40.627196, -8.6609906 40.627394, -8.6608856 40.6275617, -8.6603975 40.6283474, -8.660157999999999 40.6285851, -8.6599488 40.6287578, -8.659894100000001 40.6288213, -8.659845799999999 40.628913)",50
6571,Rua Aires Barbosa,"LINESTRING (-8.645458400000001 40.631931, -8.6448357 40.631518)",50
6572,Rua de São Martinho,"LINESTRING (-8.645458400000001 40.631931, -8.645436 40.632107, -8.6454114 40.6322427, -8.6453978 40.6323726, -8.6453851 40.6324441, -8.645319199999999 40.632817)",50
6573,Rua Aires Barbosa,"LINESTRING (-8.645458400000001 40.631931, -8.6456249 40.6320323, -8.645762700000001 40.6321194, -8.645888299999999 40.6322005, -8.645967199999999 40.6322446)",50
6574,Rua de Santa Eufémia,"LINESTRING (-8.631695199999999 40.6266497, -8.632001000000001 40.626193, -8.6323288 40.6257482, -8.632899 40.6249814, -8.633193199999999 40.6245962, -8.633483699999999 40.6242219)",40
6575,Rua das Areias de Vilar,"LINESTRING (-8.631695199999999 40.6266497, -8.631520500000001 40.6266081, -8.631315000000001 40.6265485, -8.6308168 40.6264215, -8.630409800000001 40.6263097, -8.630037700000001 40.6262115)",40
6576,Rua Direita,"LINESTRING (-8.631695199999999 40.6266497, -8.631775299999999 40.6267879, -8.6318359 40.6269345, -8.6318696 40.6270742, -8.6319006 40.6272088, -8.6319409 40.6273745, -8.6319786 40.6274766, -8.632171100000001 40.6277734, -8.632271100000001 40.6279179, -8.6323361 40.6280655, -8.6324124 40.6282445, -8.6324392 40.6283084)",40
6577,,"LINESTRING (-8.631402400000001 40.6172998, -8.6333213 40.6175975)",50
6578,Rua do Monte Norte,"LINESTRING (-8.573498300000001 40.6218091, -8.573829 40.621491)",50
6579,"['Rua do Barreiro', 'Rua do Monte Norte']","LINESTRING (-8.573498300000001 40.6218091, -8.573419100000001 40.6220126, -8.5729503 40.62289, -8.572826600000001 40.623137, -8.5720414 40.6240404)",50
6580,Rua do Forno,"LINESTRING (-8.573498300000001 40.6218091, -8.573295999999999 40.6219453, -8.573034399999999 40.6221644, -8.5726616 40.6225061, -8.5723377 40.6227371, -8.571994500000001 40.6229265, -8.5717757 40.6231499, -8.5716497 40.6233111)",50
6581,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.598223900000001 40.6836432, -8.598035400000001 40.6837294)",50
6582,,"LINESTRING (-8.598223900000001 40.6836432, -8.5982816 40.6837532, -8.5984313 40.6840387, -8.598484600000001 40.6841636)",50
6583,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.598223900000001 40.6836432, -8.598370299999999 40.6835535, -8.5986128 40.6834048)",50
6584,,"LINESTRING (-8.6152148 40.6586394, -8.615069699999999 40.6587953)",50
6585,,"LINESTRING (-8.6152148 40.6586394, -8.615632400000001 40.6581957, -8.6166448 40.6571201, -8.617408299999999 40.6562812)",50
6586,,"LINESTRING (-8.634324400000001 40.6376956, -8.634419599999999 40.637577, -8.6357234 40.6361533, -8.6358649 40.6360029, -8.636173299999999 40.6356596, -8.6364467 40.635342, -8.636532600000001 40.6352358)",50
6587,,"LINESTRING (-8.634324400000001 40.6376956, -8.6350073 40.6372048, -8.635956800000001 40.6366837, -8.636514999999999 40.6365443, -8.637169200000001 40.6365942, -8.637438400000001 40.6366573)",50
6588,,"LINESTRING (-8.5916973 40.5826586, -8.591386200000001 40.582558)",50
6589,,"LINESTRING (-8.5916973 40.5826586, -8.591967199999999 40.582679)",50
6590,Rua do Rego da Venda,"LINESTRING (-8.6020345 40.609559, -8.6016225 40.6091872, -8.6015291 40.6090233, -8.6015823 40.6087897)",50
6591,Rua da Moita,"LINESTRING (-8.6020345 40.609559, -8.601670199999999 40.610665, -8.601705300000001 40.6115661)",50
6592,Rua da Moita,"LINESTRING (-8.6020345 40.609559, -8.602144900000001 40.6091197, -8.602277000000001 40.6089196)",50
6593,Rua do Outeiro,"LINESTRING (-8.588965200000001 40.583626, -8.5891252 40.583787, -8.589245200000001 40.5839334, -8.5894122 40.5842107, -8.5895215 40.5843774, -8.589677 40.5845486, -8.5899909 40.5847604, -8.5904603 40.5850497, -8.590801600000001 40.5852883, -8.591152900000001 40.5855511, -8.591378199999999 40.5857588, -8.591579400000001 40.585932, -8.5916567 40.5859969)",50
6594,Rua do Outeiro,"LINESTRING (-8.588965200000001 40.583626, -8.588918700000001 40.5835792, -8.588618200000001 40.5833531, -8.5883038 40.5831247, -8.588143499999999 40.5829539, -8.5879584 40.5826891, -8.5877412 40.582412, -8.587628499999999 40.5823041, -8.5874381 40.5821839, -8.5872101 40.582025, -8.587069899999999 40.5818963, -8.586976699999999 40.581752, -8.586919699999999 40.5816417, -8.586881099999999 40.5815702)",50
6595,,"LINESTRING (-8.588965200000001 40.583626, -8.58695 40.5841298, -8.586357700000001 40.5842647, -8.585748499999999 40.5844113, -8.585507399999999 40.5844578, -8.5852293 40.5844832, -8.5849931 40.5844774, -8.5847569 40.5844553, -8.5844366 40.5843923, -8.584048599999999 40.5842629, -8.582807900000001 40.583842, -8.5822112 40.5836122, -8.5817897 40.583485, -8.581484100000001 40.5834162, -8.5809748 40.5833522, -8.580465500000001 40.583328, -8.5793935 40.5833128)",50
6596,,"LINESTRING (-8.588965200000001 40.583626, -8.5894063 40.5835098, -8.5899701 40.5833749, -8.5904623 40.5832433, -8.5906611 40.583174, -8.5907619 40.5831114, -8.590990700000001 40.5829411)",50
6597,Rua Doutor António Christo,"LINESTRING (-8.6542145 40.6449627, -8.6537647 40.6444837)",50
6598,Rua António Rodrigues,"LINESTRING (-8.6542145 40.6449627, -8.654324300000001 40.644867, -8.654465500000001 40.644744, -8.6545898 40.6446294)",50
6599,Rua da Batalha,"LINESTRING (-8.611457400000001 40.6560862, -8.6111342 40.6554017)",50
6600,Rua da Batalha,"LINESTRING (-8.611457400000001 40.6560862, -8.611945199999999 40.6572032)",50
6601,Rua Nova do Milão,"LINESTRING (-8.611457400000001 40.6560862, -8.611728299999999 40.6560459, -8.612111799999999 40.6559886, -8.612486000000001 40.655942, -8.6127717 40.6559112, -8.6129862 40.6558787, -8.6131767 40.6558547, -8.6133939 40.6558054, -8.6138928 40.6555572, -8.614209300000001 40.6554025, -8.614327299999999 40.6553496, -8.6144722 40.6552804, -8.6146969 40.6551624, -8.615054199999999 40.6550122, -8.615435099999999 40.654882, -8.6156588 40.6547959, -8.615984900000001 40.6546944, -8.6163256 40.6546053, -8.616647499999999 40.6544913, -8.6169666 40.6544217, -8.6172965 40.6543489, -8.6175353 40.6542956, -8.6176999 40.6542682)",50
6602,Rua Doutor Edmundo Machado,"LINESTRING (-8.6545898 40.6446294, -8.653810099999999 40.6439883)",50
6603,Rua António Rodrigues,"LINESTRING (-8.6545898 40.6446294, -8.654746400000001 40.6444391, -8.6547891 40.6443897, -8.6548552 40.6443278)",50
6604,Estrada da Tabueira,"LINESTRING (-8.595749400000001 40.6525398, -8.596000200000001 40.652456, -8.596062999999999 40.652435)",50
6605,"['Rua Doutor Lourenço Peixinho', 'Estrada da Taboeira']","LINESTRING (-8.595749400000001 40.6525398, -8.5954134 40.6525971, -8.5950585 40.6526118, -8.5946093 40.6525351, -8.5938771 40.6523712, -8.593746700000001 40.65234, -8.593605 40.6523133, -8.593465 40.652295, -8.5933233 40.6522867, -8.5931783 40.652285, -8.593031699999999 40.6522883, -8.592163599999999 40.6522974)",50
6606,,"LINESTRING (-8.5793935 40.5833128, -8.577691700000001 40.583281)",50
6607,,"LINESTRING (-8.5793935 40.5833128, -8.580465500000001 40.583328, -8.5809748 40.5833522, -8.581484100000001 40.5834162, -8.5817897 40.583485, -8.5822112 40.5836122, -8.582807900000001 40.583842, -8.584048599999999 40.5842629, -8.5844366 40.5843923, -8.5847569 40.5844553, -8.5849931 40.5844774, -8.5852293 40.5844832, -8.585507399999999 40.5844578, -8.585748499999999 40.5844113, -8.586357700000001 40.5842647, -8.58695 40.5841298, -8.588965200000001 40.583626)",50
6608,,"LINESTRING (-8.5793935 40.5833128, -8.579189299999999 40.5835341, -8.579072200000001 40.5836367, -8.5785143 40.5838241, -8.5782515 40.5838893, -8.577867100000001 40.583923)",50
6609,,"LINESTRING (-8.5793935 40.5833128, -8.579914499999999 40.5828259, -8.5805153 40.5822433, -8.580601100000001 40.5821333, -8.5805904 40.582003, -8.5805314 40.5818033, -8.5805314 40.5814937, -8.5805314 40.5813837, -8.580322199999999 40.5810007, -8.5801827 40.5808214, -8.5800003 40.5806748, -8.5798399 40.5804743, -8.5797889 40.5803622, -8.579737400000001 40.5802592, -8.579694999999999 40.5801687, -8.579629300000001 40.5800444, -8.579558199999999 40.5799395, -8.5794636 40.5798154)",50
6610,Rua Doutor António Christo,"LINESTRING (-8.653504699999999 40.6441987, -8.6530986 40.643752)",50
6611,,"LINESTRING (-8.6488055 40.6332934, -8.648767100000001 40.6332884, -8.6487284 40.6332925, -8.6486932 40.6333054, -8.6486649 40.6333258, -8.6486462 40.6333518, -8.648638699999999 40.6333809)",50
6612,Rua Doutor Mário Sacramento,"LINESTRING (-8.6488055 40.6332934, -8.648713300000001 40.6332191, -8.648602500000001 40.6331132, -8.6485304 40.6329802)",50
6613,Rua do Chão Meio Alto,"LINESTRING (-8.606187 40.6246479, -8.6057711 40.6244539, -8.605175600000001 40.6241648, -8.6049396 40.624059)",50
6614,Rua do Chão Meio Alto,"LINESTRING (-8.606187 40.6246479, -8.6062364 40.6246709, -8.606339699999999 40.6247267)",50
6615,Rua da Maria da Póvoa,"LINESTRING (-8.606187 40.6246479, -8.6062309 40.6245455, -8.605155399999999 40.6232154, -8.6040223 40.6226651, -8.6038158 40.6225813, -8.6034317 40.6225339)",50
6616,,"LINESTRING (-8.598484600000001 40.6841636, -8.5984313 40.6840387, -8.5982816 40.6837532, -8.598223900000001 40.6836432)",50
6617,Praça Manuel Ferreira Marques Damião,"LINESTRING (-8.598484600000001 40.6841636, -8.5984201 40.6841412, -8.598329100000001 40.6841435, -8.597792399999999 40.6844718, -8.597646299999999 40.6845611, -8.5976374 40.6846114, -8.5976622 40.6846644, -8.597720199999999 40.6846881, -8.5977712 40.684697)",50
6618,Rua Doutor Edmundo Machado,"LINESTRING (-8.653810099999999 40.6439883, -8.6533236 40.6435882)",50
6619,Rua Doutor Edmundo Machado,"LINESTRING (-8.653810099999999 40.6439883, -8.6545898 40.6446294)",50
6620,Rua do Arco,"LINESTRING (-8.653810099999999 40.6439883, -8.653504699999999 40.6441987)",50
6621,Rua do Arco,"LINESTRING (-8.653810099999999 40.6439883, -8.654140099999999 40.6437593)",50
6622,Rua da Maria da Póvoa,"LINESTRING (-8.6034317 40.6225339, -8.6038158 40.6225813, -8.6040223 40.6226651, -8.605155399999999 40.6232154, -8.6062309 40.6245455, -8.606187 40.6246479)",50
6623,Rua Direita,"LINESTRING (-8.557973 40.5786471, -8.5578789 40.5786821, -8.556745400000001 40.5788502, -8.5563667 40.5788434, -8.556127 40.5787127, -8.5557751 40.57857, -8.555348 40.5783546, -8.5552525 40.5782906)",50
6624,Rua Direita,"LINESTRING (-8.557973 40.5786471, -8.558067299999999 40.578612, -8.558221400000001 40.5785207, -8.5584469 40.5782404, -8.558665899999999 40.5779914)",50
6625,Rua Vale da Galinha,"LINESTRING (-8.557973 40.5786471, -8.5580379 40.5786948, -8.559213 40.5789757)",50
6626,Rua da Pera Jorge,"LINESTRING (-8.577867100000001 40.583923, -8.577821500000001 40.5838171, -8.5777786 40.5837071, -8.5777585 40.5836093, -8.577737000000001 40.5834922, -8.577691700000001 40.583281)",50
6627,Rua da Pera Jorge,"LINESTRING (-8.577867100000001 40.583923, -8.5779087 40.5840188, -8.5779972 40.5841848, -8.5781729 40.5844272, -8.5782761 40.5845535, -8.578329800000001 40.584635, -8.5783459 40.5846879, -8.578340499999999 40.584748, -8.5783123 40.5848132, -8.578222500000001 40.5849232, -8.5781662 40.5849935, -8.578121899999999 40.5850821, -8.578095100000001 40.5851585, -8.5780978 40.5852542, -8.578121899999999 40.5853652, -8.578167499999999 40.585463, -8.5782627 40.5856158, -8.5783579 40.5857573, -8.578433 40.5858429, -8.578555100000001 40.58596, -8.578651600000001 40.5860578, -8.5787254 40.5861362, -8.578772300000001 40.5862238, -8.578795100000001 40.5863043, -8.5788086 40.5864, -8.578803199999999 40.5865823, -8.5787777 40.5870314, -8.5787817 40.5870864, -8.5788045 40.5871465, -8.578854099999999 40.5872127, -8.579013700000001 40.5874022, -8.5791425 40.5875468, -8.579243099999999 40.5876476, -8.5793705 40.5877545, -8.5798533 40.5881181)",50
6628,,"LINESTRING (-8.577867100000001 40.583923, -8.5782515 40.5838893, -8.5785143 40.5838241, -8.579072200000001 40.5836367, -8.579189299999999 40.5835341, -8.5793935 40.5833128)",50
6629,Rua Vale da Galinha,"LINESTRING (-8.559213 40.5789757, -8.5580379 40.5786948, -8.557973 40.5786471)",50
6630,Rua Direita,"LINESTRING (-8.5552525 40.5782906, -8.554767200000001 40.5779653, -8.554595900000001 40.577785, -8.5544168 40.5775964, -8.554372799999999 40.5775501, -8.5543256 40.5775275)",50
6631,Rua Direita,"LINESTRING (-8.5552525 40.5782906, -8.555348 40.5783546, -8.5557751 40.57857, -8.556127 40.5787127, -8.5563667 40.5788434, -8.556745400000001 40.5788502, -8.5578789 40.5786821, -8.557973 40.5786471)",50
6632,Rua da Covoada,"LINESTRING (-8.5552525 40.5782906, -8.5552028 40.5783277, -8.5550102 40.5784717, -8.5549252 40.5785591, -8.554898700000001 40.5786464, -8.554893399999999 40.5787499, -8.554868600000001 40.5789099, -8.5548509 40.5790631)",50
6633,Rua de Trás,"LINESTRING (-8.646500400000001 40.623624, -8.6465681 40.6238178, -8.6465836 40.6238471, -8.6466721 40.6240201)",30
6634,,"LINESTRING (-8.646500400000001 40.623624, -8.646484299999999 40.6235519, -8.6464225 40.6234093, -8.646395800000001 40.6233096, -8.646369699999999 40.6232453)",50
6635,,"LINESTRING (-8.646500400000001 40.623624, -8.646441299999999 40.6236495, -8.6462482 40.6237106, -8.6461217 40.6237468)",50
6636,Rua Doutor Alberto Souto,"LINESTRING (-8.648171100000001 40.642742, -8.648195599999999 40.6428077, -8.648339 40.6431929)",50
6637,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.648171100000001 40.642742, -8.6483583 40.6427065, -8.6501603 40.6423476, -8.650212399999999 40.6423372, -8.650342500000001 40.6423114)",50
6638,Rua da Patela,"LINESTRING (-8.626636400000001 40.6301638, -8.626982099999999 40.6306831)",40
6639,Rua da Patela,"LINESTRING (-8.626636400000001 40.6301638, -8.626263099999999 40.6297101, -8.6260146 40.629418)",40
6640,Travessa da Patela - Ramil,"LINESTRING (-8.626636400000001 40.6301638, -8.628091 40.62938, -8.628231400000001 40.6293043)",40
6641,Rua da Constituição,"LINESTRING (-8.6027839 40.6909427, -8.602751 40.6908848, -8.6026775 40.6906897, -8.6026866 40.6905472, -8.602675899999999 40.6904292, -8.6026329 40.6902706, -8.6025203 40.6900224, -8.6023712 40.6897794, -8.6023108 40.6896768)",50
6642,Rua da Constituição,"LINESTRING (-8.6027839 40.6909427, -8.602869 40.6910922, -8.6030192 40.6912834)",50
6643,Rua Manuel Simões Miranda,"LINESTRING (-8.6027839 40.6909427, -8.603062100000001 40.6908075, -8.6034553 40.6906246, -8.603743400000001 40.6903397, -8.603856 40.6902462, -8.604203099999999 40.6900296)",50
6644,,"LINESTRING (-8.5861784 40.6013458, -8.586071199999999 40.6011421, -8.585996099999999 40.601024, -8.586040799999999 40.600969, -8.586142799999999 40.6009772, -8.586250100000001 40.6010749, -8.586411 40.601246, -8.586507599999999 40.6013274, -8.586604100000001 40.6013478, -8.5866899 40.6013071, -8.5867095 40.6012562, -8.5868562 40.6010423, -8.5872794 40.6005865)",50
6645,,"LINESTRING (-8.5861784 40.6013458, -8.5863949 40.6016533, -8.5865057 40.6016675, -8.586571899999999 40.6015962)",50
6646,,"LINESTRING (-8.5861784 40.6013458, -8.585826300000001 40.6014781, -8.585611699999999 40.6015352, -8.5852772 40.6016431, -8.5852772 40.6017245, -8.5854669 40.6020891, -8.585568800000001 40.6026511, -8.5856444 40.602939)",50
6647,Rua de Vagos,"LINESTRING (-8.649664700000001 40.6272097, -8.649639199999999 40.627051)",50
6648,Rua de Vagos,"LINESTRING (-8.649664700000001 40.6272097, -8.649675 40.6272735, -8.649754099999999 40.6277241, -8.6497683 40.6278007)",50
6649,Rua de Vagos,"LINESTRING (-8.649664700000001 40.6272097, -8.649534299999999 40.6272164, -8.649506199999999 40.627195, -8.6494862 40.6270637)",50
6650,,"LINESTRING (-8.585676100000001 40.6010993, -8.585381 40.6011034, -8.585279099999999 40.6009079, -8.585295199999999 40.6008265, -8.585461499999999 40.6007654, -8.5859389 40.6006676, -8.586115899999999 40.6007043, -8.5865451 40.6003703, -8.586703099999999 40.600263)",50
6651,Rua da Covilhã,"LINESTRING (-8.5716497 40.6233111, -8.571494899999999 40.6229592, -8.570957999999999 40.6218654, -8.569898999999999 40.6204239)",50
6652,Rua da Covilhã,"LINESTRING (-8.5716497 40.6233111, -8.5717298 40.6234892, -8.571832000000001 40.6236959, -8.5720414 40.6240404)",50
6653,Rua do Forno,"LINESTRING (-8.5716497 40.6233111, -8.5717757 40.6231499, -8.571994500000001 40.6229265, -8.5723377 40.6227371, -8.5726616 40.6225061, -8.573034399999999 40.6221644, -8.573295999999999 40.6219453, -8.573498300000001 40.6218091)",50
6654,Rua do Forno,"LINESTRING (-8.5716497 40.6233111, -8.570540100000001 40.6246435, -8.5703768 40.6248, -8.5688216 40.6256117, -8.568306099999999 40.6257894)",50
6655,Rua de São João da Madeira,"LINESTRING (-8.6490034 40.6278667, -8.6497683 40.6278007)",50
6656,Rua de São João da Madeira,"LINESTRING (-8.6490034 40.6278667, -8.6488549 40.6278795)",50
6657,Rua de Santa Maria da Feira,"LINESTRING (-8.6490034 40.6278667, -8.648987200000001 40.6277344, -8.6489121 40.627708, -8.6488307 40.62771)",50
6658,Rua Santa Maria da Feira,"LINESTRING (-8.6488307 40.62771, -8.6488549 40.6278795)",50
6659,Rua Santa Maria da Feira,"LINESTRING (-8.6488307 40.62771, -8.648816099999999 40.6276078, -8.6487544 40.6271767, -8.6487523 40.6271245)",50
6660,Rua de Santa Maria da Feira,"LINESTRING (-8.6488307 40.62771, -8.6489121 40.627708, -8.648987200000001 40.6277344, -8.6490034 40.6278667)",50
6661,Rua João Simões Costa,"LINESTRING (-8.6055995 40.6893879, -8.6054546 40.6894693, -8.605293700000001 40.6895099, -8.605198700000001 40.6895264, -8.605086099999999 40.6895142, -8.6049933 40.6894937, -8.604827 40.6894326, -8.604495999999999 40.6892661, -8.6041521 40.689127)",50
6662,"['Rua do Barreiro', 'Rua do Monte Norte']","LINESTRING (-8.5720414 40.6240404, -8.572826600000001 40.623137, -8.5729503 40.62289, -8.573419100000001 40.6220126, -8.573498300000001 40.6218091)",50
6663,Rua do Barreiro,"LINESTRING (-8.5720414 40.6240404, -8.5718538 40.6246958, -8.5720159 40.625416, -8.572550400000001 40.6260358, -8.573168900000001 40.6272983, -8.573283 40.6280685, -8.573132899999999 40.628898, -8.5731359 40.6289671, -8.5731629 40.6295999, -8.5731641 40.6296706)",50
